t,Joint1^Left,Joint2^Left,Joint3^Left,Joint3_2^Left,Joint5_1_1^Left,Joint5_2_1^Left,Joint7^Left,thumb_1_left,thumb_2_left,thumb_3_left,index_1_left,index_2_left,middle_1_left,middle_2_left,ring_1_left,ring_2_left,little_1_left,little_2_left,Joint1^Right,Joint2^Right,Joint3^Right,Joint3_2^Right,Joint5_1_1^Right,Joint5_2_1^Right,Joint7^Right,thumb_1_right,thumb_2_right,thumb_3_right,index_1_right,index_2_right,middle_1_right,middle_2_right,ring_1_right,ring_2_right,little_1_right,little_2_right
0.0,0.9858,0.0,0.0,0.5078,0.0,0.0,0.0,-0.4464,-0.4464,-0.5437,0.0,0.0,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,0.9858,0.0,0.0,0.5078,0.0,0.0,0.0,-0.8804,-0.3255,-0.7936,0.0,0.0,-0.7688,-0.9734,-0.93,-0.93,-0.93,-0.93
0.0,0.9907,0.0,0.0,0.5103,0.0,0.0,0.0,-0.4486,-0.4486,-0.5464,0.0,0.0,-0.9346,-0.9346,-0.9346,-0.9346,-0.9346,-0.9346,0.9907,0.0,0.0,0.5103,0.0,0.0,0.0,-0.8848,-0.3271,-0.7975,0.0,0.0,-0.7726,-0.9782,-0.9346,-0.9346,-0.9346,-0.9346
0.0,0.9955,0.0,0.0,0.5128,0.0,0.0,0.0,-0.4508,-0.4508,-0.5491,0.0,0.0,-0.9392,-0.9392,-0.9392,-0.9392,-0.9392,-0.9392,0.9955,0.0,0.0,0.5128,0.0,0.0,0.0,-0.8891,-0.3287,-0.8014,0.0,0.0,-0.7764,-0.983,-0.9392,-0.9392,-0.9392,-0.9392
0.0,1.0004,0.0,0.0,0.5153,0.0,0.0,0.0,-0.453,-0.453,-0.5518,0.0,0.0,-0.9437,-0.9437,-0.9437,-0.9437,-0.9437,-0.9437,1.0004,0.0,0.0,0.5153,0.0,0.0,0.0,-0.8934,-0.3303,-0.8053,0.0,0.0,-0.7802,-0.9878,-0.9437,-0.9437,-0.9437,-0.9437
0.0,1.0052,0.0,0.0,0.5178,0.0,0.0,0.0,-0.4552,-0.4552,-0.5544,0.0,0.0,-0.9483,-0.9483,-0.9483,-0.9483,-0.9483,-0.9483,1.0052,0.0,0.0,0.5178,0.0,0.0,0.0,-0.8977,-0.3319,-0.8092,0.0,0.0,-0.7839,-0.9925,-0.9483,-0.9483,-0.9483,-0.9483
0.0,1.01,0.0,0.0,0.5203,0.0,0.0,0.0,-0.4574,-0.4574,-0.5571,0.0,0.0,-0.9528,-0.9528,-0.9528,-0.9528,-0.9528,-0.9528,1.01,0.0,0.0,0.5203,0.0,0.0,0.0,-0.902,-0.3335,-0.8131,0.0,0.0,-0.7877,-0.9973,-0.9528,-0.9528,-0.9528,-0.9528
0.0,1.0148,0.0,0.0,0.5227,0.0,0.0,0.0,-0.4595,-0.4595,-0.5598,0.0,0.0,-0.9574,-0.9574,-0.9574,-0.9574,-0.9574,-0.9574,1.0148,0.0,0.0,0.5227,0.0,0.0,0.0,-0.9063,-0.3351,-0.817,0.0,0.0,-0.7914,-1.0021,-0.9574,-0.9574,-0.9574,-0.9574
0.0,1.0196,0.0,0.0,0.5252,0.0,0.0,0.0,-0.4617,-0.4617,-0.5624,0.0,0.0,-0.9619,-0.9619,-0.9619,-0.9619,-0.9619,-0.9619,1.0196,0.0,0.0,0.5252,0.0,0.0,0.0,-0.9106,-0.3367,-0.8208,0.0,0.0,-0.7952,-1.0068,-0.9619,-0.9619,-0.9619,-0.9619
0.0,1.0244,0.0,0.0,0.5277,0.0,0.0,0.0,-0.4639,-0.4639,-0.565,0.0,0.0,-0.9664,-0.9664,-0.9664,-0.9664,-0.9664,-0.9664,1.0244,0.0,0.0,0.5277,0.0,0.0,0.0,-0.9149,-0.3383,-0.8247,0.0,0.0,-0.7989,-1.0115,-0.9664,-0.9664,-0.9664,-0.9664
0.0,1.0292,0.0,0.0,0.5301,0.0,0.0,0.0,-0.4661,-0.4661,-0.5677,0.0,0.0,-0.971,-0.971,-0.971,-0.971,-0.971,-0.971,1.0292,0.0,0.0,0.5301,0.0,0.0,0.0,-0.9192,-0.3398,-0.8286,0.0,0.0,-0.8027,-1.0163,-0.971,-0.971,-0.971,-0.971
0.0,1.034,0.0,0.0,0.5326,0.0,0.0,0.0,-0.4682,-0.4682,-0.5703,0.0,0.0,-0.9755,-0.9755,-0.9755,-0.9755,-0.9755,-0.9755,1.034,0.0,0.0,0.5326,0.0,0.0,0.0,-0.9234,-0.3414,-0.8324,0.0,0.0,-0.8064,-1.021,-0.9755,-0.9755,-0.9755,-0.9755
0.0,1.0388,0.0,0.0,0.5351,0.0,0.0,0.0,-0.4704,-0.4704,-0.573,0.0,0.0,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,1.0388,0.0,0.0,0.5351,0.0,0.0,0.0,-0.9277,-0.343,-0.8362,0.0,0.0,-0.8101,-1.0257,-0.98,-0.98,-0.98,-0.98
0.0,1.0435,0.0,0.0,0.5375,0.0,0.0,0.0,-0.4725,-0.4725,-0.5756,0.0,0.0,-0.9845,-0.9845,-0.9845,-0.9845,-0.9845,-0.9845,1.0435,0.0,0.0,0.5375,0.0,0.0,0.0,-0.932,-0.3446,-0.8401,0.0,0.0,-0.8138,-1.0304,-0.9845,-0.9845,-0.9845,-0.9845
0.0,1.0483,0.0,0.0,0.54,0.0,0.0,0.0,-0.4747,-0.4747,-0.5782,0.0,0.0,-0.9889,-0.9889,-0.9889,-0.9889,-0.9889,-0.9889,1.0483,0.0,0.0,0.54,0.0,0.0,0.0,-0.9362,-0.3461,-0.8439,0.0,0.0,-0.8175,-1.0351,-0.9889,-0.9889,-0.9889,-0.9889
0.0,1.053,0.0,0.0,0.5424,0.0,0.0,0.0,-0.4768,-0.4768,-0.5808,0.0,0.0,-0.9934,-0.9934,-0.9934,-0.9934,-0.9934,-0.9934,1.053,0.0,0.0,0.5424,0.0,0.0,0.0,-0.9404,-0.3477,-0.8477,0.0,0.0,-0.8212,-1.0398,-0.9934,-0.9934,-0.9934,-0.9934
0.0,1.0577,0.0,0.0,0.5448,0.0,0.0,0.0,-0.479,-0.479,-0.5834,0.0,0.0,-0.9979,-0.9979,-0.9979,-0.9979,-0.9979,-0.9979,1.0577,0.0,0.0,0.5448,0.0,0.0,0.0,-0.9446,-0.3493,-0.8515,0.0,0.0,-0.8249,-1.0444,-0.9979,-0.9979,-0.9979,-0.9979
0.0,1.0625,0.0,0.0,0.5473,0.0,0.0,0.0,-0.4811,-0.4811,-0.586,0.0,0.0,-1.0023,-1.0023,-1.0023,-1.0023,-1.0023,-1.0023,1.0625,0.0,0.0,0.5473,0.0,0.0,0.0,-0.9489,-0.3508,-0.8553,0.0,0.0,-0.8286,-1.0491,-1.0023,-1.0023,-1.0023,-1.0023
0.0,1.0672,0.0,0.0,0.5497,0.0,0.0,0.0,-0.4832,-0.4832,-0.5886,0.0,0.0,-1.0068,-1.0068,-1.0068,-1.0068,-1.0068,-1.0068,1.0672,0.0,0.0,0.5497,0.0,0.0,0.0,-0.9531,-0.3524,-0.8591,0.0,0.0,-0.8323,-1.0537,-1.0068,-1.0068,-1.0068,-1.0068
0.0,1.0719,0.0,0.0,0.5521,0.0,0.0,0.0,-0.4854,-0.4854,-0.5912,0.0,0.0,-1.0112,-1.0112,-1.0112,-1.0112,-1.0112,-1.0112,1.0719,0.0,0.0,0.5521,0.0,0.0,0.0,-0.9573,-0.3539,-0.8629,0.0,0.0,-0.8359,-1.0584,-1.0112,-1.0112,-1.0112,-1.0112
0.0,1.0766,0.0,0.0,0.5545,0.0,0.0,0.0,-0.4875,-0.4875,-0.5938,0.0,0.0,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,-1.0156,1.0766,0.0,0.0,0.5545,0.0,0.0,0.0,-0.9614,-0.3555,-0.8667,0.0,0.0,-0.8396,-1.063,-1.0156,-1.0156,-1.0156,-1.0156
0.0,1.0812,0.0,0.0,0.5569,0.0,0.0,0.0,-0.4896,-0.4896,-0.5964,0.0,0.0,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,1.0812,0.0,0.0,0.5569,0.0,0.0,0.0,-0.9656,-0.357,-0.8704,0.0,0.0,-0.8432,-1.0676,-1.02,-1.02,-1.02,-1.02
0.0,1.0859,0.0,0.0,0.5593,0.0,0.0,0.0,-0.4917,-0.4917,-0.5989,0.0,0.0,-1.0244,-1.0244,-1.0244,-1.0244,-1.0244,-1.0244,1.0859,0.0,0.0,0.5593,0.0,0.0,0.0,-0.9698,-0.3585,-0.8742,0.0,0.0,-0.8469,-1.0722,-1.0244,-1.0244,-1.0244,-1.0244
0.0,1.0905,0.0,0.0,0.5617,0.0,0.0,0.0,-0.4938,-0.4938,-0.6015,0.0,0.0,-1.0288,-1.0288,-1.0288,-1.0288,-1.0288,-1.0288,1.0905,0.0,0.0,0.5617,0.0,0.0,0.0,-0.9739,-0.3601,-0.8779,0.0,0.0,-0.8505,-1.0768,-1.0288,-1.0288,-1.0288,-1.0288
0.0,1.0952,0.0,0.0,0.5641,0.0,0.0,0.0,-0.4959,-0.4959,-0.6041,0.0,0.0,-1.0332,-1.0332,-1.0332,-1.0332,-1.0332,-1.0332,1.0952,0.0,0.0,0.5641,0.0,0.0,0.0,-0.9781,-0.3616,-0.8817,0.0,0.0,-0.8541,-1.0814,-1.0332,-1.0332,-1.0332,-1.0332
0.0,1.0998,0.0,0.0,0.5665,0.0,0.0,0.0,-0.498,-0.498,-0.6066,0.0,0.0,-1.0376,-1.0376,-1.0376,-1.0376,-1.0376,-1.0376,1.0998,0.0,0.0,0.5665,0.0,0.0,0.0,-0.9822,-0.3631,-0.8854,0.0,0.0,-0.8577,-1.086,-1.0376,-1.0376,-1.0376,-1.0376
0.0,1.1044,0.0,0.0,0.5689,0.0,0.0,0.0,-0.5001,-0.5001,-0.6092,0.0,0.0,-1.0419,-1.0419,-1.0419,-1.0419,-1.0419,-1.0419,1.1044,0.0,0.0,0.5689,0.0,0.0,0.0,-0.9863,-0.3647,-0.8891,0.0,0.0,-0.8613,-1.0905,-1.0419,-1.0419,-1.0419,-1.0419
0.0,1.109,0.0,0.0,0.5713,0.0,0.0,0.0,-0.5022,-0.5022,-0.6117,0.0,0.0,-1.0463,-1.0463,-1.0463,-1.0463,-1.0463,-1.0463,1.109,0.0,0.0,0.5713,0.0,0.0,0.0,-0.9905,-0.3662,-0.8928,0.0,0.0,-0.8649,-1.0951,-1.0463,-1.0463,-1.0463,-1.0463
0.0,1.1136,0.0,0.0,0.5736,0.0,0.0,0.0,-0.5043,-0.5043,-0.6142,0.0,0.0,-1.0506,-1.0506,-1.0506,-1.0506,-1.0506,-1.0506,1.1136,0.0,0.0,0.5736,0.0,0.0,0.0,-0.9946,-0.3677,-0.8965,0.0,0.0,-0.8685,-1.0996,-1.0506,-1.0506,-1.0506,-1.0506
0.0,1.1182,0.0,0.0,0.576,0.0,0.0,0.0,-0.5064,-0.5064,-0.6168,0.0,0.0,-1.0549,-1.0549,-1.0549,-1.0549,-1.0549,-1.0549,1.1182,0.0,0.0,0.576,0.0,0.0,0.0,-0.9986,-0.3692,-0.9002,0.0,0.0,-0.8721,-1.1041,-1.0549,-1.0549,-1.0549,-1.0549
0.0,1.1228,0.0,0.0,0.5783,0.0,0.0,0.0,-0.5084,-0.5084,-0.6193,0.0,0.0,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,1.1228,0.0,0.0,0.5783,0.0,0.0,0.0,-1.0027,-0.3707,-0.9039,0.0,0.0,-0.8756,-1.1086,-1.0592,-1.0592,-1.0592,-1.0592
0.0,1.1273,0.0,0.0,0.5807,0.0,0.0,0.0,-0.5105,-0.5105,-0.6218,0.0,0.0,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,1.1273,0.0,0.0,0.5807,0.0,0.0,0.0,-1.0068,-0.3722,-0.9075,0.0,0.0,-0.8792,-1.1131,-1.0635,-1.0635,-1.0635,-1.0635
0.0,1.1319,0.0,0.0,0.583,0.0,0.0,0.0,-0.5125,-0.5125,-0.6243,0.0,0.0,-1.0678,-1.0678,-1.0678,-1.0678,-1.0678,-1.0678,1.1319,0.0,0.0,0.583,0.0,0.0,0.0,-1.0108,-0.3737,-0.9112,0.0,0.0,-0.8827,-1.1176,-1.0678,-1.0678,-1.0678,-1.0678
0.0,1.1364,0.0,0.0,0.5853,0.0,0.0,0.0,-0.5146,-0.5146,-0.6268,0.0,0.0,-1.0721,-1.0721,-1.0721,-1.0721,-1.0721,-1.0721,1.1364,0.0,0.0,0.5853,0.0,0.0,0.0,-1.0149,-0.3752,-0.9148,0.0,0.0,-0.8862,-1.1221,-1.0721,-1.0721,-1.0721,-1.0721
0.0,1.1409,0.0,0.0,0.5877,0.0,0.0,0.0,-0.5166,-0.5166,-0.6293,0.0,0.0,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,1.1409,0.0,0.0,0.5877,0.0,0.0,0.0,-1.0189,-0.3767,-0.9185,0.0,0.0,-0.8898,-1.1266,-1.0763,-1.0763,-1.0763,-1.0763
0.0,1.1454,0.0,0.0,0.59,0.0,0.0,0.0,-0.5187,-0.5187,-0.6318,0.0,0.0,-1.0806,-1.0806,-1.0806,-1.0806,-1.0806,-1.0806,1.1454,0.0,0.0,0.59,0.0,0.0,0.0,-1.0229,-0.3782,-0.9221,0.0,0.0,-0.8933,-1.131,-1.0806,-1.0806,-1.0806,-1.0806
0.0,1.1499,0.0,0.0,0.5923,0.0,0.0,0.0,-0.5207,-0.5207,-0.6342,0.0,0.0,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,1.1499,0.0,0.0,0.5923,0.0,0.0,0.0,-1.0269,-0.3797,-0.9257,0.0,0.0,-0.8968,-1.1354,-1.0848,-1.0848,-1.0848,-1.0848
0.0,1.1544,0.0,0.0,0.5946,0.0,0.0,0.0,-0.5227,-0.5227,-0.6367,0.0,0.0,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,1.1544,0.0,0.0,0.5946,0.0,0.0,0.0,-1.0309,-0.3812,-0.9293,0.0,0.0,-0.9003,-1.1398,-1.089,-1.089,-1.089,-1.089
0.0,1.1588,0.0,0.0,0.5969,0.0,0.0,0.0,-0.5247,-0.5247,-0.6392,0.0,0.0,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,-1.0932,1.1588,0.0,0.0,0.5969,0.0,0.0,0.0,-1.0349,-0.3826,-0.9329,0.0,0.0,-0.9037,-1.1442,-1.0932,-1.0932,-1.0932,-1.0932
0.0,1.1633,0.0,0.0,0.5992,0.0,0.0,0.0,-0.5268,-0.5268,-0.6416,0.0,0.0,-1.0974,-1.0974,-1.0974,-1.0974,-1.0974,-1.0974,1.1633,0.0,0.0,0.5992,0.0,0.0,0.0,-1.0389,-0.3841,-0.9365,0.0,0.0,-0.9072,-1.1486,-1.0974,-1.0974,-1.0974,-1.0974
0.0,1.1677,0.0,0.0,0.6015,0.0,0.0,0.0,-0.5288,-0.5288,-0.6441,0.0,0.0,-1.1016,-1.1016,-1.1016,-1.1016,-1.1016,-1.1016,1.1677,0.0,0.0,0.6015,0.0,0.0,0.0,-1.0428,-0.3856,-0.94,0.0,0.0,-0.9107,-1.153,-1.1016,-1.1016,-1.1016,-1.1016
0.0,1.1721,0.0,0.0,0.6037,0.0,0.0,0.0,-0.5308,-0.5308,-0.6465,0.0,0.0,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,1.1721,0.0,0.0,0.6037,0.0,0.0,0.0,-1.0468,-0.387,-0.9436,0.0,0.0,-0.9141,-1.1574,-1.1058,-1.1058,-1.1058,-1.1058
0.0,1.1765,0.0,0.0,0.606,0.0,0.0,0.0,-0.5328,-0.5328,-0.6489,0.0,0.0,-1.1099,-1.1099,-1.1099,-1.1099,-1.1099,-1.1099,1.1765,0.0,0.0,0.606,0.0,0.0,0.0,-1.0507,-0.3885,-0.9471,0.0,0.0,-0.9175,-1.1617,-1.1099,-1.1099,-1.1099,-1.1099
0.0,1.1809,0.0,0.0,0.6083,0.0,0.0,0.0,-0.5347,-0.5347,-0.6513,0.0,0.0,-1.114,-1.114,-1.114,-1.114,-1.114,-1.114,1.1809,0.0,0.0,0.6083,0.0,0.0,0.0,-1.0546,-0.3899,-0.9507,0.0,0.0,-0.9209,-1.166,-1.114,-1.114,-1.114,-1.114
0.0,1.1853,0.0,0.0,0.6105,0.0,0.0,0.0,-0.5367,-0.5367,-0.6538,0.0,0.0,-1.1182,-1.1182,-1.1182,-1.1182,-1.1182,-1.1182,1.1853,0.0,0.0,0.6105,0.0,0.0,0.0,-1.0585,-0.3914,-0.9542,0.0,0.0,-0.9243,-1.1703,-1.1182,-1.1182,-1.1182,-1.1182
0.0,1.1896,0.0,0.0,0.6128,0.0,0.0,0.0,-0.5387,-0.5387,-0.6562,0.0,0.0,-1.1223,-1.1223,-1.1223,-1.1223,-1.1223,-1.1223,1.1896,0.0,0.0,0.6128,0.0,0.0,0.0,-1.0624,-0.3928,-0.9577,0.0,0.0,-0.9277,-1.1746,-1.1223,-1.1223,-1.1223,-1.1223
0.0,1.1939,0.0,0.0,0.615,0.0,0.0,0.0,-0.5407,-0.5407,-0.6585,0.0,0.0,-1.1264,-1.1264,-1.1264,-1.1264,-1.1264,-1.1264,1.1939,0.0,0.0,0.615,0.0,0.0,0.0,-1.0663,-0.3942,-0.9612,0.0,0.0,-0.9311,-1.1789,-1.1264,-1.1264,-1.1264,-1.1264
0.0,1.1983,0.0,0.0,0.6172,0.0,0.0,0.0,-0.5426,-0.5426,-0.6609,0.0,0.0,-1.1304,-1.1304,-1.1304,-1.1304,-1.1304,-1.1304,1.1983,0.0,0.0,0.6172,0.0,0.0,0.0,-1.0701,-0.3957,-0.9646,0.0,0.0,-0.9345,-1.1832,-1.1304,-1.1304,-1.1304,-1.1304
0.0,1.2026,0.0,0.0,0.6194,0.0,0.0,0.0,-0.5446,-0.5446,-0.6633,0.0,0.0,-1.1345,-1.1345,-1.1345,-1.1345,-1.1345,-1.1345,1.2026,0.0,0.0,0.6194,0.0,0.0,0.0,-1.074,-0.3971,-0.9681,0.0,0.0,-0.9379,-1.1874,-1.1345,-1.1345,-1.1345,-1.1345
0.0,1.2069,0.0,0.0,0.6216,0.0,0.0,0.0,-0.5465,-0.5465,-0.6657,0.0,0.0,-1.1385,-1.1385,-1.1385,-1.1385,-1.1385,-1.1385,1.2069,0.0,0.0,0.6216,0.0,0.0,0.0,-1.0778,-0.3985,-0.9716,0.0,0.0,-0.9412,-1.1917,-1.1385,-1.1385,-1.1385,-1.1385
0.0,1.2111,0.0,0.0,0.6238,0.0,0.0,0.0,-0.5484,-0.5484,-0.668,0.0,0.0,-1.1426,-1.1426,-1.1426,-1.1426,-1.1426,-1.1426,1.2111,0.0,0.0,0.6238,0.0,0.0,0.0,-1.0816,-0.3999,-0.975,0.0,0.0,-0.9445,-1.1959,-1.1426,-1.1426,-1.1426,-1.1426
0.0,1.2154,0.0,0.0,0.626,0.0,0.0,0.0,-0.5504,-0.5504,-0.6704,0.0,0.0,-1.1466,-1.1466,-1.1466,-1.1466,-1.1466,-1.1466,1.2154,0.0,0.0,0.626,0.0,0.0,0.0,-1.0854,-0.4013,-0.9784,0.0,0.0,-0.9479,-1.2001,-1.1466,-1.1466,-1.1466,-1.1466
0.0,1.2196,0.0,0.0,0.6282,0.0,0.0,0.0,-0.5523,-0.5523,-0.6727,0.0,0.0,-1.1506,-1.1506,-1.1506,-1.1506,-1.1506,-1.1506,1.2196,0.0,0.0,0.6282,0.0,0.0,0.0,-1.0892,-0.4027,-0.9818,0.0,0.0,-0.9512,-1.2043,-1.1506,-1.1506,-1.1506,-1.1506
0.0,1.2239,0.0,0.0,0.6304,0.0,0.0,0.0,-0.5542,-0.5542,-0.675,0.0,0.0,-1.1546,-1.1546,-1.1546,-1.1546,-1.1546,-1.1546,1.2239,0.0,0.0,0.6304,0.0,0.0,0.0,-1.093,-0.4041,-0.9852,0.0,0.0,-0.9545,-1.2085,-1.1546,-1.1546,-1.1546,-1.1546
0.0,1.2281,0.0,0.0,0.6326,0.0,0.0,0.0,-0.5561,-0.5561,-0.6774,0.0,0.0,-1.1585,-1.1585,-1.1585,-1.1585,-1.1585,-1.1585,1.2281,0.0,0.0,0.6326,0.0,0.0,0.0,-1.0968,-0.4055,-0.9886,0.0,0.0,-0.9577,-1.2126,-1.1585,-1.1585,-1.1585,-1.1585
0.0,1.2322,0.0,0.0,0.6347,0.0,0.0,0.0,-0.558,-0.558,-0.6797,0.0,0.0,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,-1.1625,1.2322,0.0,0.0,0.6347,0.0,0.0,0.0,-1.1005,-0.4069,-0.992,0.0,0.0,-0.961,-1.2167,-1.1625,-1.1625,-1.1625,-1.1625
0.0,1.2364,0.0,0.0,0.6369,0.0,0.0,0.0,-0.5599,-0.5599,-0.682,0.0,0.0,-1.1664,-1.1664,-1.1664,-1.1664,-1.1664,-1.1664,1.2364,0.0,0.0,0.6369,0.0,0.0,0.0,-1.1042,-0.4083,-0.9954,0.0,0.0,-0.9643,-1.2209,-1.1664,-1.1664,-1.1664,-1.1664
0.0,1.2406,0.0,0.0,0.639,0.0,0.0,0.0,-0.5618,-0.5618,-0.6843,0.0,0.0,-1.1704,-1.1704,-1.1704,-1.1704,-1.1704,-1.1704,1.2406,0.0,0.0,0.639,0.0,0.0,0.0,-1.1079,-0.4096,-0.9987,0.0,0.0,-0.9675,-1.225,-1.1704,-1.1704,-1.1704,-1.1704
0.0,1.2447,0.0,0.0,0.6411,0.0,0.0,0.0,-0.5636,-0.5636,-0.6865,0.0,0.0,-1.1743,-1.1743,-1.1743,-1.1743,-1.1743,-1.1743,1.2447,0.0,0.0,0.6411,0.0,0.0,0.0,-1.1116,-0.411,-1.002,0.0,0.0,-0.9707,-1.2291,-1.1743,-1.1743,-1.1743,-1.1743
0.0,1.2488,0.0,0.0,0.6433,0.0,0.0,0.0,-0.5655,-0.5655,-0.6888,0.0,0.0,-1.1781,-1.1781,-1.1781,-1.1781,-1.1781,-1.1781,1.2488,0.0,0.0,0.6433,0.0,0.0,0.0,-1.1153,-0.4123,-1.0053,0.0,0.0,-0.9739,-1.2331,-1.1781,-1.1781,-1.1781,-1.1781
0.0,1.2529,0.0,0.0,0.6454,0.0,0.0,0.0,-0.5674,-0.5674,-0.6911,0.0,0.0,-1.182,-1.182,-1.182,-1.182,-1.182,-1.182,1.2529,0.0,0.0,0.6454,0.0,0.0,0.0,-1.119,-0.4137,-1.0086,0.0,0.0,-0.9771,-1.2372,-1.182,-1.182,-1.182,-1.182
0.0,1.257,0.0,0.0,0.6475,0.0,0.0,0.0,-0.5692,-0.5692,-0.6933,0.0,0.0,-1.1859,-1.1859,-1.1859,-1.1859,-1.1859,-1.1859,1.257,0.0,0.0,0.6475,0.0,0.0,0.0,-1.1226,-0.4151,-1.0119,0.0,0.0,-0.9803,-1.2412,-1.1859,-1.1859,-1.1859,-1.1859
0.0,1.2611,0.0,0.0,0.6496,0.0,0.0,0.0,-0.5711,-0.5711,-0.6956,0.0,0.0,-1.1897,-1.1897,-1.1897,-1.1897,-1.1897,-1.1897,1.2611,0.0,0.0,0.6496,0.0,0.0,0.0,-1.1262,-0.4164,-1.0152,0.0,0.0,-0.9835,-1.2452,-1.1897,-1.1897,-1.1897,-1.1897
0.0,1.2651,0.0,0.0,0.6517,0.0,0.0,0.0,-0.5729,-0.5729,-0.6978,0.0,0.0,-1.1935,-1.1935,-1.1935,-1.1935,-1.1935,-1.1935,1.2651,0.0,0.0,0.6517,0.0,0.0,0.0,-1.1299,-0.4177,-1.0185,0.0,0.0,-0.9866,-1.2492,-1.1935,-1.1935,-1.1935,-1.1935
0.0,1.2691,0.0,0.0,0.6537,0.0,0.0,0.0,-0.5747,-0.5747,-0.7,0.0,0.0,-1.1973,-1.1973,-1.1973,-1.1973,-1.1973,-1.1973,1.2691,0.0,0.0,0.6537,0.0,0.0,0.0,-1.1335,-0.4191,-1.0217,0.0,0.0,-0.9898,-1.2532,-1.1973,-1.1973,-1.1973,-1.1973
0.0,1.2732,0.0,0.0,0.6558,0.0,0.0,0.0,-0.5765,-0.5765,-0.7022,0.0,0.0,-1.2011,-1.2011,-1.2011,-1.2011,-1.2011,-1.2011,1.2732,0.0,0.0,0.6558,0.0,0.0,0.0,-1.137,-0.4204,-1.0249,0.0,0.0,-0.9929,-1.2571,-1.2011,-1.2011,-1.2011,-1.2011
0.0,1.2771,0.0,0.0,0.6578,0.0,0.0,0.0,-0.5783,-0.5783,-0.7044,0.0,0.0,-1.2049,-1.2049,-1.2049,-1.2049,-1.2049,-1.2049,1.2771,0.0,0.0,0.6578,0.0,0.0,0.0,-1.1406,-0.4217,-1.0281,0.0,0.0,-0.996,-1.2611,-1.2049,-1.2049,-1.2049,-1.2049
0.0,1.2811,0.0,0.0,0.6599,0.0,0.0,0.0,-0.5801,-0.5801,-0.7066,0.0,0.0,-1.2086,-1.2086,-1.2086,-1.2086,-1.2086,-1.2086,1.2811,0.0,0.0,0.6599,0.0,0.0,0.0,-1.1441,-0.423,-1.0313,0.0,0.0,-0.9991,-1.265,-1.2086,-1.2086,-1.2086,-1.2086
0.0,1.2851,0.0,0.0,0.6619,0.0,0.0,0.0,-0.5819,-0.5819,-0.7088,0.0,0.0,-1.2123,-1.2123,-1.2123,-1.2123,-1.2123,-1.2123,1.2851,0.0,0.0,0.6619,0.0,0.0,0.0,-1.1477,-0.4243,-1.0345,0.0,0.0,-1.0022,-1.2689,-1.2123,-1.2123,-1.2123,-1.2123
0.0,1.289,0.0,0.0,0.664,0.0,0.0,0.0,-0.5837,-0.5837,-0.711,0.0,0.0,-1.216,-1.216,-1.216,-1.216,-1.216,-1.216,1.289,0.0,0.0,0.664,0.0,0.0,0.0,-1.1512,-0.4256,-1.0377,0.0,0.0,-1.0053,-1.2728,-1.216,-1.216,-1.216,-1.216
0.0,1.2929,0.0,0.0,0.666,0.0,0.0,0.0,-0.5855,-0.5855,-0.7131,0.0,0.0,-1.2197,-1.2197,-1.2197,-1.2197,-1.2197,-1.2197,1.2929,0.0,0.0,0.666,0.0,0.0,0.0,-1.1547,-0.4269,-1.0408,0.0,0.0,-1.0083,-1.2766,-1.2197,-1.2197,-1.2197,-1.2197
0.0,1.2968,0.0,0.0,0.668,0.0,0.0,0.0,-0.5872,-0.5872,-0.7153,0.0,0.0,-1.2234,-1.2234,-1.2234,-1.2234,-1.2234,-1.2234,1.2968,0.0,0.0,0.668,0.0,0.0,0.0,-1.1581,-0.4282,-1.044,0.0,0.0,-1.0113,-1.2805,-1.2234,-1.2234,-1.2234,-1.2234
0.0,1.3007,0.0,0.0,0.67,0.0,0.0,0.0,-0.589,-0.589,-0.7174,0.0,0.0,-1.227,-1.227,-1.227,-1.227,-1.227,-1.227,1.3007,0.0,0.0,0.67,0.0,0.0,0.0,-1.1616,-0.4295,-1.0471,0.0,0.0,-1.0144,-1.2843,-1.227,-1.227,-1.227,-1.227
0.0,1.3045,0.0,0.0,0.672,0.0,0.0,0.0,-0.5907,-0.5907,-0.7195,0.0,0.0,-1.2307,-1.2307,-1.2307,-1.2307,-1.2307,-1.2307,1.3045,0.0,0.0,0.672,0.0,0.0,0.0,-1.165,-0.4307,-1.0502,0.0,0.0,-1.0174,-1.2881,-1.2307,-1.2307,-1.2307,-1.2307
